text	typability
The second deal in question which needs to be resolved asap.	0.214904172324866
The senate would require them to create a US subsidiary.	-0.364575559237011
The single between the two versions is the treatment of foreign banks.	-0.00555094364003756
The sooner I get this, the sooner we can get this implemented.	0.376364931347868
The speedway is faced with some very tough choices.	0.175574525498003
The spokesman said its role would be to supervise the organisation.	-0.152230100608971
The statement gave no further details of the incident.	0.294789178703466
The strategy will be very much the same.	0.0976663549288236
The team feels confident that Martin will be available.	0.103950569432882
The team mate says were not interested at this point.	0.315832759547805
The trip is nevertheless important to set the course for future ties.	0.00819938057300256
The troops just walked in.	0.223024397364449
The two leading candidates signed a Civility Pact on Tuesday.	-0.522433836968586
The volumes tie, so the pricing must be off somewhere.	0.0633197321265607
The wind was strong and gusting.	0.49590332087723
Their initial review indicates that the pricing seems low.	0.0971895540500786
Their key decision maker did not show which is not a good sign.	0.215092803957121
Then there's the Palm?	-0.63245342572931
Then we can go to Zainy Brainy.	-0.619435420934581
Then we lit our candles and just stood there silently, holding them.	0.317638490297348
There are differing views among the dissident community.	-0.0301134092391489
There are several business issues outstanding.	0.0716418973895332
There are some different rules here.	0.745307628510416
There are some issues on which we agree.	0.727866434063089
There is a 90 percent chance he is going to win.	0.274745687606594
There is in fact few differences between the candidates.	0.0506074732316995
There is no average.	0.53124885689303
There is now a meeting at 8PM as well.	-0.350179698977984
There is still a chance there might be modification in Dallas.	0.41102018573286
There is substantially no difference between us.	-0.0692684684775978
There was no such accord.	0.448611643591143
There were 75 evacuees on one plane and 73 on the other.	-0.505123059291237
There were frequent electricity and water shortages.	-0.0976236303009728
There will be some better news later today	0.829961838636808
There's been a shortage of blood in this area.	0.265171740882847
Theresa - Please resend.	-1.03797425451884
Theresa, I changed the CIG fuel rate to.	-0.801612583140984
Theresa, I hope he liked it.	-0.414338008130664
Theresa, I've redrafted and we're still off, even more now.	-0.656183262726497
Theresa, don't worry about it.	-0.376276158941197
Theresa, the formula BP is using is highlighted in red below.	-0.489330111710004
These are big storms and traffic isn't moving.	-0.103265519316097
These factors dictate clear limits to the concept of safe areas.	-0.00584609976620832
They also agreed on using dialogue to settle the issue.	0.106524029831464
They appear to be coming out of Unify, but I cannot see them.	0.0383622035496041
They are more efficiently pooled.	0.00282317233290797
They are specifically concerned about the intercompany notes.	-0.12816240330911
They are still burning.	0.524617630976287
They have capacity now.	0.213782730893077
They have not issued an order yet.	0.381878127854137
They have to go away and have a think.	0.661706071573775
They launched a counter attack and retook positions they had lost.	0.271080049394834
They lost to Nantes after extra-time.	-0.501188725784425
They may want to discuss with you.	0.43361417905342
They must not be distributed without our consent.	-0.0974585120287549
They play Atlanta here Saturday and Sunday afternoons.	-0.387734110315462
They really must get the money together.	0.59344591718856
They spent about two hours at Larnaca airport.	-0.56672242466115
They tend to know who hooligans are and don't sell to them.	0.0818354092270677
They would play Chile in Buenos Aires.	-0.524688404122865
They've really caught the fever.	-0.13379165742475
Things are crazy for sure!	-0.224872980190713
This came as a shock to me.	0.539678130818949
This event will be a blast.	0.35609084386836
This has now become the most pressing story in the capital.	0.553861014154896
This is a golden moment.	0.355670825441119
This is a major setback for the rookie.	0.250083867098551
This is a most unfortunate news release.	-0.0650026407351858
This is all so unreal.	0.689438373907399
This is good I think.	0.357565691402439
This is normal, they always do this.	0.317562167317362
This is not a good situation to be in without a contract.	0.567971518918887
This is the crew.	0.595960535225024
This is the limit.	0.830225933443881
This is the neatest toy I have had.	0.153528186401198
This is very sensitive.	0.258732618386832
This method can be used on individual folders as well.	0.156693655890221
This needs to go to imbalance between Quantum and Crestone.	-0.351242490979575
This quarter they are reported separately.	-0.348665426118502
This seems fine to me.	0.832014688415797
This time I'm more comfortable and aware of a lot more situations.	-0.031284851861109
This time, Nigel Mansell will not be left behind on a restart.	-0.276951931384246
This track stands alone as king of the circuits.	0.186945237132536
This transaction is expected to close next year.	0.0056762197553941
This upgrade may take up to 2 hours.	-0.0546311354870399
This year I can walk and it's so much better.	0.234429380129106
Thomas has no real value as a Fantasy player.	-0.11469106182585
Through this account cash flows to corporate.	-0.0564176122808245
Throw it away and not let it touch your heart.	0.249983330865856
Thursday works better for me.	0.193055631054126
Thus have nothing to destroy.	0.222992499978801
Tiger Woods is set to answer your questions.	0.014998544658917
Time trials for the May 29 race continue the next two weekends.	-0.285845998643428
Tonight is my anniversary.	-0.141405390345066
Toomer has been inconsistent this season.	-0.166287704110577
Travis is in charge.	0.205941417876413
Travkin did not receive a specific portfolio.	-0.894024144942376
Treatment options consist of rest, an injection, or surgery.	-0.346267413105755
Tricia needs to know if she needs to invoice them or not.	0.430143231147062
Tried reaching you earlier.	0.214557844559418
Tried to call but couldn't reach you.	-0.126677531812947
Trip was good I presume?	-0.385286256838906
Trow said the profit return was very high.	0.0430624675998347
Trust me, the men are the ones showing restraint.	0.232788653347182
Try and re-draft and let me know.	0.0491745311967675
Try it again and let me know.	0.695307799507788
Try this one now and let me know.	0.747261993896561
Two RAF Hercules transport planes airlifted foreign evacuees.	-1.0720504504249
Two-thirds of our tickets have been sold in the United States.	-0.12933796802957
Ty needs to work on our model before we could start anything anyway.	0.302937366407112
US President Bill Clinton favours lifting the embargo.	-0.845292740029735
US ships will also lead a second task force.	0.00902144639005465
US vessels will form two separate training units.	-0.427254846885057
Until he can practice for a couple of weeks, we won't have him.	-0.0318740538448472
Until we can answer these questions, we cannot terminate anything.	0.179954785482824
Upon returning to the U.	-0.12055491868732
Using Stoerner in your starting lineup would be a risky move.	-0.524288314392832
Valerie, I should have Greeley on Monday for August.	-0.574394346480054
Valerie, the prices look fine in Sitara.	-0.393204089568529
Very foggy this morning.	0.324845454168903
Very truly yours, Acme Costume Co.	-1.0833726238086
Vietnam planned to upgrade its current fleet of Soviet aircraft.	-0.493207899493452
Wang said that his release was a miracle.	0.162328197943432
Wang urged the international community not to forget the prisoners.	0.115338505496474
Wang was to meet with Clinton's national security advisor.	-0.373705011064814
Was it a car wreck?	-0.566744741081727
Was wondering if you and Natalie connected?	-0.0292561123441672
Washington was not moving toward a unilateral lifting of the embargo.	-0.176478705868621
Wasn't nearly as bad as I thought.	-0.41766768270777
Watch for more details, coming soon.	0.196037815080161
Wayne has not done much yet, so don't put him in your Fantasy lineup.	-0.410869963999995
We all know that it does exist.	0.226032964371928
We also decided against a formal seating arrangement.	0.15903950971549
We are about to leave Heaven!	-0.240996319991808
We are all doing reasonably well, I think.	-0.19037216803557
We are all fragile.	0.162824344866174
We are also in touch with the U.	0.164468351228311
We are delayed, got another 30 minutes on the runway.	-0.097374569100232
We are down to 3 employees here in Denver.	-0.29772177287309
We are going to send some money to a fund to help the victims.	0.357864413960689
We are happy to give a pay rise.	0.272512995676614
We are having fun.	0.445681506653647
We are heartened by the many notes of care and concern.	0.157604614232712
We are in the process of making a change.	0.827081212699628
We are looking at military assistance.	0.18470251164051
We are on a plane coming back.	0.41629303808038
We are proceeding with a great reception so far.	0.10503821233737
We are sitting in Weil's offices, waiting to negotiate.	-0.555023833473858
We are somewhat emasculated bystanders.	-0.334260638958341
We are waiting on the cold front.	0.609130466784366
We are working on this as we speak.	0.613052911514479
We can discuss options early next week.	0.00131810524602673
We can have wine and catch up.	0.302468701929901
We can work around these plans if you prefer.	0.405507672244559
We can work with it either way.	0.49455116797341
We cleaned him up as well as we could.	0.353746459740118
We controlled the race from the start and I'm satisfied.	-0.100252259959803
We could do it at my house.	0.438933190143414
We currently have 6 employees.	-0.560424808844456
We don't have any ability to veto their decisions.	-0.102772848089856
We don't recommend McNair this week as a result.	-0.645742943432144
We don't recommend you use him in a Fantasy league this week.	-0.404652620069525
We don't seem to have any positive income there.	0.285243610956646
We don't want to look bad to Dyn.	-0.320442582851646
We had a great time!	-0.103456694639878
We had some measurement of gas from Quantum throughout the month.	-0.254602585739356
We have been consistent and we have a good balance.	0.366445970016706
We have been working on clay for four weeks.	0.577121022262915
We have lost not just a great friend.	0.366104432831099
We have lots of forks, etc.	-0.291171532029446
We have lots of paper stuff.	0.422149929934998
We haven't made that decision here though.	-0.0364289212085082
We haven't sold the US business as yet.	-0.429280381462252
We hope you found this information useful.	0.296706737247913
We just need a sitter.	0.514084111491576
We just pulled schedules from the web.	0.10509925713451
We know the engine is capable.	0.267564616951391
We know this is a big time at the speedway.	0.486136335726261
We lost 1 player this week who picked Baltimore, sorry.	-0.228588755689265
We must be consistent.	0.0010653629892313
We need a process to deal with this.	0.617147696530747
We need this verified.	0.261208525557907
We need to bring them along slowly.	0.455438303753609
We need to talk about this month.	0.738058350249016
We obviously have a lot to talk about.	-0.00460173702687463
We only have the power of persuasion.	0.0870053744688603
We probably have to discuss trade behavior and margin.	-0.175510900155554
We seem to be running in the same time slot more than anybody other.	0.615038118125834
We shall try to find a common agenda.	0.335805116402493
We sold the UK business to AEP.	-0.702923697432843
We talked quietly while everybody gathered.	-0.41021064726744
We tried to copy it and it worked for us.	0.490002930423307
We use this functionality a lot when pathing pools.	-0.263404101264528
We want a little May madness of our own.	0.0694888124315335
We were planning to have him from the start.	0.541425604464147
We will address tomorrow with Stan.	-0.148495341012575
We will be bringing in lunch and I need to know how many to order?	0.189810403226605
We will be dining fashionably late.	-0.256006010398998
We will be managing our rates and we need to plan on software.	0.323246528970602
We will forward it to you as soon as we get it.	0.489571049398855
We will get you a copy.	0.228745864963734
We will have some good detail by January 7.	-0.32632093617386
We will keep trying.	0.16439340319469
We will keep you posted.	0.245651104628798
We will sign tomorrow and fund Tuesday.	-0.137665655567497
We will work on the car and try to go a little quicker yet.	0.513499368472454
We would have waited up all night to see them.	0.648361013995172
We'd suggest playing Brady, who will start against.	-0.392190417626535
We'll let you know in the morning if we are interested or not.	0.305096320988197
We'll tell you who has the edge.	-0.149907356859494
We're here to qualify in the second or third row.	-0.142484099373045
We're not a lock for the pole.	0.0523801164396745
We're not adversarial in this, but we want to know what's going on.	-0.254839866896288
We're not aware of any possible changes at Stanford Stadium.	-0.60634871857552
We're on the way.	-0.133265058915728
We're working with the speedway.	-0.088207767240175
We've advised the family how to go about it.	0.0664520737841451
We've already eliminated his speech therapy.	-0.477922374747953
We've pursued other options and as a result we've made some progress.	-0.331985923622784
Weather is bad here.	0.606472777790262
Wednesday is definitely a hot chocolate day.	-0.432766205941497
Weinke could have a big game.	-0.324178460321366
What a crazy day.	-0.122670428053648
What a nice note.	0.670441542220937
What are the units?	0.201883344719406
What did Mark say?	-0.407488935037635
What did you and Ava decide to do?	-0.0285303491872042
What do you hear?	0.214182580047785
What do you show as the storage schedule?	0.0826894065016807
What do you think about Tracy and Jim?	-0.0139828675566206
What do you think?	0.252685521994315
What does Hunter think?	-0.148580943806842
What happened to the guy with the paper to sign?	0.368314510870697
What information, if any, do we owe him?	-0.267455434002249
What is going on?	0.277691495619265
What is happening to the stock price?	0.464258446324199
What is in the plan?	0.31314000001052
What is the cost issue?	0.383318038944171
What is the mood?	0.419040243356327
What is the purpose of this?	0.468049245203605
What is the shower at Patsy's for?	-0.368058537492112
What is the status of the Pemex discussions?	-0.330012620025048
What is the stock price doing?	0.353475562420116
What is up with ENE?	-0.461356599815192
What is your issue sir?	0.107462336630931
What level of detail do you need?	0.181787529507397
What number should he call you on?	0.354983662508037
What period does the max rate assumption cover?	-0.117364971546274
What will happen to this project?	0.278226496297918
What's your phone number?	-0.295561267784801
When I do, we will eat.	-0.30677359698969
When do we review with El Paso?	-0.641970283571613
When do you have to be there?	0.732934210275383
When it is used we try and do as many paths as possible.	0.315794726751714
When the inspection is finished we will communicate those results.	0.388373802374393
When things get speculative the language always gets scary.	-0.037665187457019
Where are they hitting the books at?	0.533375179683751
Where do you want to meet to walk over there?	0.600304380496943
Whether it will stand up on race day, nobody knows.	-0.198962333733737
Whether that package is training or material has yet to be determined.	0.204399627150609
Who should I contact regarding severance?	-0.357171142267285
Why do you ask?	-0.0498666583603509
Will 2PM ET work for you?	-1.17610075724595
Will call later to explain.	0.469805776523515
Will follow up today.	0.101252420690939
Will give you more shortly.	0.256171615738922
Will it be delivered?	-0.140347262805644
Will let you know how call goes in morning.	0.367337450703796
Will you and KB be around this afternoon?	-0.079494480592794
Will you come get me?	0.397797612055819
Winning here, everybody was more shocked and surprised.	-0.0743768096172871
Wish me luck with Linda.	-0.0105782350592344
Wonder what next week will bring.	0.429240403126837
World Cup fans at Stanford Stadium are almost certain to be fenced in.	-0.557860713185559
Would you have John send me a message?	-0.036882242571286
Would you mind taking the lead on this?	0.536237490428761
Would you please send runner to get this?	0.372592225380945
X-rays were negative, and Hakim is listed as day to day.	-0.527177762644522
Yes I am coming twice.	-0.221141078760649
Yes I am here actually.	-0.0635358011663384
Yes I like perfume.	-0.231664572710515
Yes, I am playing.	-0.304418755125117
You are welcome in Palacios this weekend, of course.	-0.34215618575827
You can bring it to work and we could meet for lunch one day.	0.607927162792787
You can explain this to me next week or over the weekend.	0.485868992240734
You can have all the horsepower and it won't matter.	0.274765026621998
You can reply via email.	0.055399635189568
You can talk to Becky!	-0.484561039869322
You can't bench Martin, no matter how bad the matchup may be.	-0.4207698403548
You can't destroy us, and you can't stop us.	-0.407972880151121
You get in traffic and you have dogfights and I forget I'm on an oval.	-0.33856644832979
You had to maintain your patience to get the job done.	0.373705673305747
You have 15 active players.	-0.127903783927599
You have 6 active players at position WR.	-0.582186541738122
You have a lot of holes in your plan.	0.494210863458885
You have a nice holiday too.	0.409387778380027
You haven't seen 120 in some time.	-0.198635195701693
You just can't work without me can you?	-0.0260451949261661
You know that I love you.	0.3627165095597
You must therefore take full responsibility for virus checking.	-0.0891745167559903
You snooze, you lose!	-0.85195381349045
You will never be able to put them out.	0.690340530168639
You'll have to forward that home for dad to see.	0.205843598298596
You'll receive the brand new Palm OS v4.	-1.17317060779284
You're down by 5 and need to score in 4 plays or less.	-0.212576635337735
Your best bet is to drop him and go after another.	0.510232829022091
Your fax was busy for a while.	0.106920452378088
Your friend's defense, however, has other plans.	-0.60899828434952
Your prompt attention is appreciated.	-0.0451673478614031
Your voice cheered me up.	-0.0957366193964243
Zack Crockett may be used in goal-line situations.	-0.76074695399619
Zou, I hope you had a good flight back to Texas.	-0.450291870891068
